file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk,chain,date,baseline
cosmoshub_weights.csv,200,0.2,80,0.25,18.731573,0.3261194,0.0,cosmoshub,2025-09-29,uniform
cosmoshub_weights.csv,200,0.3,80,0.25,16.590126,0.1300154,0.0,cosmoshub,2025-09-29,uniform
cosmoshub_weights.csv,200,0.0,80,0.3,26.004873,0.9944018,0.0,cosmoshub,2025-09-29,uniform
cosmoshub_weights.csv,200,0.1,80,0.3,23.604386,0.875967,0.0,cosmoshub,2025-09-29,uniform
cosmoshub_weights.csv,200,0.2,80,0.3,21.203898,0.6255494,0.0,cosmoshub,2025-09-29,uniform
cosmoshub_weights.csv,200,0.3,80,0.3,18.803411,0.3341746,0.0,cosmoshub,2025-09-29,uniform
cosmoshub_weights.csv,200,0.0,80,0.33,28.560333,1.0,0.0,cosmoshub,2025-09-29,uniform
cosmoshub_weights.csv,200,0.1,80,0.33,25.944299,0.9933181,0.0,cosmoshub,2025-09-29,uniform
cosmoshub_weights.csv,200,0.2,80,0.33,23.328266,0.8527851,0.0,cosmoshub,2025-09-29,uniform
cosmoshub_weights.csv,200,0.3,80,0.33,20.712233,0.5651855,0.0,cosmoshub,2025-09-29,uniform
injective_weights.csv,50,0.0,20,0.2,4.468562,0.6973842,0.0,injective,2025-09-29,uniform
injective_weights.csv,50,0.1,20,0.2,4.141706,0.5986323,0.0,injective,2025-09-29,uniform
injective_weights.csv,50,0.2,20,0.2,3.81485,0.4913338,0.0,injective,2025-09-29,uniform
injective_weights.csv,50,0.3,20,0.2,3.487994,0.3807568,0.0,injective,2025-09-29,uniform
injective_weights.csv,50,0.0,20,0.25,5.673946,0.9437482,0.0,injective,2025-09-29,uniform
injective_weights.csv,50,0.1,20,0.25,5.266551,0.8833146,0.0,injective,2025-09-29,uniform
injective_weights.csv,50,0.2,20,0.25,4.859157,0.7992198,0.0,injective,2025-09-29,uniform
injective_weights.csv,50,0.3,20,0.25,4.451762,0.6925808,0.0,injective,2025-09-29,uniform
injective_weights.csv,50,0.0,20,0.3,6.772175,1.0,0.0,injective,2025-09-29,uniform
injective_weights.csv,50,0.1,20,0.3,6.294957,0.9927104,0.0,injective,2025-09-29,uniform
injective_weights.csv,50,0.2,20,0.3,5.81774,0.959549,0.0,injective,2025-09-29,uniform
injective_weights.csv,50,0.3,20,0.3,5.340522,0.8960418,0.0,injective,2025-09-29,uniform
injective_weights.csv,50,0.0,20,0.33,6.772175,1.0,0.0,injective,2025-09-29,uniform
injective_weights.csv,50,0.1,20,0.33,6.294957,0.9927104,0.0,injective,2025-09-29,uniform
injective_weights.csv,50,0.2,20,0.33,5.81774,0.959549,0.0,injective,2025-09-29,uniform
injective_weights.csv,50,0.3,20,0.33,5.340522,0.8960418,0.0,injective,2025-09-29,uniform
near_weights.csv,300,0.0,120,0.2,25.257829,0.05680252,0.0,near,2025-09-29,uniform
near_weights.csv,300,0.1,120,0.2,22.932046,0.01448752,0.0,near,2025-09-29,uniform
near_weights.csv,300,0.2,120,0.2,20.606264,0.002278619,0.0,near,2025-09-29,uniform
near_weights.csv,300,0.3,120,0.2,18.280481,0.0001837666,0.0,near,2025-09-29,uniform
near_weights.csv,300,0.0,120,0.25,32.976778,0.6073866,0.0,near,2025-09-29,uniform
near_weights.csv,300,0.1,120,0.25,29.9591,0.32571,0.0,near,2025-09-29,uniform
near_weights.csv,300,0.2,120,0.25,26.941422,0.1212571,0.0,near,2025-09-29,uniform
near_weights.csv,300,0.3,120,0.25,23.923745,0.02729726,0.0,near,2025-09-29,uniform
near_weights.csv,300,0.0,120,0.3,36.679574,0.9046618,0.0,near,2025-09-29,uniform
near_weights.csv,300,0.1,120,0.3,33.331617,0.6410189,0.0,near,2025-09-29,uniform
near_weights.csv,300,0.2,120,0.3,29.983659,0.3277996,0.0,near,2025-09-29,uniform
near_weights.csv,300,0.3,120,0.3,26.635702,0.1069759,0.0,near,2025-09-29,uniform
near_weights.csv,300,0.0,120,0.33,39.865119,0.9998479,0.0,near,2025-09-29,uniform
near_weights.csv,300,0.1,120,0.33,36.238607,0.8779741,0.0,near,2025-09-29,uniform
near_weights.csv,300,0.2,120,0.33,32.612095,0.5724199,0.0,near,2025-09-29,uniform
near_weights.csv,300,0.3,120,0.33,28.985583,0.2477968,0.0,near,2025-09-29,uniform
osmosis_weights.csv,100,0.0,40,0.2,8.089824,0.3221044,0.0,osmosis,2025-09-29,uniform
osmosis_weights.csv,100,0.1,40,0.2,7.480842,0.2173613,0.0,osmosis,2025-09-29,uniform
osmosis_weights.csv,100,0.2,40,0.2,6.871859,0.1319676,0.0,osmosis,2025-09-29,uniform
osmosis_weights.csv,100,0.3,40,0.2,6.262877,0.06989762,0.0,osmosis,2025-09-29,uniform
osmosis_weights.csv,100,0.0,40,0.25,10.16099,0.7188204,0.0,osmosis,2025-09-29,uniform
osmosis_weights.csv,100,0.1,40,0.25,9.424891,0.5825917,0.0,osmosis,2025-09-29,uniform
osmosis_weights.csv,100,0.2,40,0.25,8.688792,0.43711,0.0,osmosis,2025-09-29,uniform
osmosis_weights.csv,100,0.3,40,0.25,7.952693,0.2971615,0.0,osmosis,2025-09-29,uniform
osmosis_weights.csv,100,0.0,40,0.3,12.112982,0.959846,0.0,osmosis,2025-09-29,uniform
osmosis_weights.csv,100,0.1,40,0.3,11.261684,0.8807068,0.0,osmosis,2025-09-29,uniform
osmosis_weights.csv,100,0.2,40,0.3,10.410386,0.760666,0.0,osmosis,2025-09-29,uniform
osmosis_weights.csv,100,0.3,40,0.3,9.559088,0.6085157,0.0,osmosis,2025-09-29,uniform
osmosis_weights.csv,100,0.0,40,0.33,13.934069,1.0,0.0,osmosis,2025-09-29,uniform
osmosis_weights.csv,100,0.1,40,0.33,12.980662,0.9968112,0.0,osmosis,2025-09-29,uniform
osmosis_weights.csv,100,0.2,40,0.33,12.027255,0.9538231,0.0,osmosis,2025-09-29,uniform
osmosis_weights.csv,100,0.3,40,0.33,11.073848,0.8575519,0.0,osmosis,2025-09-29,uniform
sei_weights.csv,40,0.0,16,0.2,3.660247,0.774978,0.0,sei,2025-09-29,uniform
sei_weights.csv,40,0.1,16,0.2,3.454222,0.7112382,0.0,sei,2025-09-29,uniform
sei_weights.csv,40,0.2,16,0.2,3.248198,0.640072,0.0,sei,2025-09-29,uniform
sei_weights.csv,40,0.3,16,0.2,3.042173,0.5626021,0.0,sei,2025-09-29,uniform
sei_weights.csv,40,0.0,16,0.25,4.421312,0.9392157,0.0,sei,2025-09-29,uniform
sei_weights.csv,40,0.1,16,0.25,4.179181,0.8992031,0.0,sei,2025-09-29,uniform
sei_weights.csv,40,0.2,16,0.25,3.93705,0.8478386,0.0,sei,2025-09-29,uniform
sei_weights.csv,40,0.3,16,0.25,3.694919,0.7849222,0.0,sei,2025-09-29,uniform
sei_weights.csv,40,0.0,16,0.3,5.101833,0.9965046,0.0977,sei,2025-09-29,uniform
sei_weights.csv,40,0.1,16,0.3,4.83165,0.9827861,0.07389,sei,2025-09-29,uniform
sei_weights.csv,40,0.2,16,0.3,4.561466,0.9573971,0.05631,sei,2025-09-29,uniform
sei_weights.csv,40,0.3,16,0.3,4.291283,0.9191124,0.04087,sei,2025-09-29,uniform
sei_weights.csv,40,0.0,16,0.33,5.730576,1.0,0.27242,sei,2025-09-29,uniform
sei_weights.csv,40,0.1,16,0.33,5.437519,1.0,0.22239,sei,2025-09-29,uniform
sei_weights.csv,40,0.2,16,0.33,5.144461,0.9976913,0.17511,sei,2025-09-29,uniform
sei_weights.csv,40,0.3,16,0.33,4.851404,0.9841686,0.13837,sei,2025-09-29,uniform
solana_weights.csv,956,0.0,382,0.2,81.826967,0.0002169581,0.0,solana,2025-09-29,uniform
solana_weights.csv,956,0.1,382,0.2,74.003894,2.73257e-06,0.0,solana,2025-09-29,uniform
solana_weights.csv,956,0.2,382,0.2,66.18082,6.605152e-09,0.0,solana,2025-09-29,uniform
solana_weights.csv,956,0.3,382,0.2,58.357747,1.577638e-12,0.0,solana,2025-09-29,uniform
solana_weights.csv,956,0.0,382,0.25,97.068417,0.0430485,0.0,solana,2025-09-29,uniform
solana_weights.csv,956,0.1,382,0.25,87.841074,0.002689472,0.0,solana,2025-09-29,uniform
solana_weights.csv,956,0.2,382,0.25,78.61373,4.256838e-05,0.0,solana,2025-09-29,uniform
solana_weights.csv,956,0.3,382,0.25,69.386386,9.870204e-08,0.0,solana,2025-09-29,uniform
solana_weights.csv,956,0.0,382,0.3,117.098886,0.7421798,0.0,solana,2025-09-29,uniform
solana_weights.csv,956,0.1,382,0.3,106.068286,0.2414473,0.0,solana,2025-09-29,uniform
solana_weights.csv,956,0.2,382,0.3,95.037686,0.02577813,0.0,solana,2025-09-29,uniform
solana_weights.csv,956,0.3,382,0.3,84.007087,0.000582353,0.0,solana,2025-09-29,uniform
solana_weights.csv,956,0.0,382,0.33,127.896803,1.0,0.0,solana,2025-09-29,uniform
solana_weights.csv,956,0.1,382,0.33,115.906286,0.686928,0.0,solana,2025-09-29,uniform
solana_weights.csv,956,0.2,382,0.33,103.915769,0.1722066,0.0,solana,2025-09-29,uniform
solana_weights.csv,956,0.3,382,0.33,91.925251,0.01060742,0.0,solana,2025-09-29,uniform
sui_weights.csv,122,0.0,48,0.2,9.9216,0.2890092,0.0,sui,2025-09-29,uniform
sui_weights.csv,122,0.1,48,0.2,9.322883,0.2030979,0.0,sui,2025-09-29,uniform
sui_weights.csv,122,0.2,48,0.2,8.724165,0.1323045,0.0,sui,2025-09-29,uniform
sui_weights.csv,122,0.3,48,0.2,8.125448,0.07856718,0.0,sui,2025-09-29,uniform
sui_weights.csv,122,0.0,48,0.25,12.24,0.6804432,0.0,sui,2025-09-29,uniform
sui_weights.csv,122,0.1,48,0.25,11.527475,0.5607787,0.0,sui,2025-09-29,uniform
sui_weights.csv,122,0.2,48,0.25,10.814951,0.4366477,0.0,sui,2025-09-29,uniform
sui_weights.csv,122,0.3,48,0.25,10.102426,0.3173898,0.0,sui,2025-09-29,uniform
sui_weights.csv,122,0.0,48,0.3,14.4864,0.9486496,0.00337,sui,2025-09-29,uniform
sui_weights.csv,122,0.1,48,0.3,13.667268,0.8757129,0.00155,sui,2025-09-29,uniform
sui_weights.csv,122,0.2,48,0.3,12.848136,0.7728,0.00061,sui,2025-09-29,uniform
sui_weights.csv,122,0.3,48,0.3,12.029005,0.6459933,0.0003,sui,2025-09-29,uniform
sui_weights.csv,122,0.0,48,0.33,15.9456,0.9999381,0.05551,sui,2025-09-29,uniform
sui_weights.csv,122,0.1,48,0.33,15.059237,0.9806005,0.0319,sui,2025-09-29,uniform
sui_weights.csv,122,0.2,48,0.33,14.172873,0.9244873,0.01706,sui,2025-09-29,uniform
sui_weights.csv,122,0.3,48,0.33,13.28651,0.8313334,0.00828,sui,2025-09-29,uniform
tezos_weights.csv,247,0.0,98,0.2,22.625252,0.2263872,0.0,tezos,2025-09-29,uniform
tezos_weights.csv,247,0.1,98,0.2,20.442079,0.08743913,0.0,tezos,2025-09-29,uniform
tezos_weights.csv,247,0.2,98,0.2,18.258906,0.02260394,0.0,tezos,2025-09-29,uniform
tezos_weights.csv,247,0.3,98,0.2,16.075733,0.003320804,0.0,tezos,2025-09-29,uniform
tezos_weights.csv,247,0.0,98,0.25,28.821661,0.8428357,0.0,tezos,2025-09-29,uniform
tezos_weights.csv,247,0.1,98,0.25,26.058524,0.572019,0.0,tezos,2025-09-29,uniform
tezos_weights.csv,247,0.2,98,0.25,23.295386,0.2846121,0.0,tezos,2025-09-29,uniform
tezos_weights.csv,247,0.3,98,0.25,20.532248,0.09158819,0.0,tezos,2025-09-29,uniform
tezos_weights.csv,247,0.0,98,0.3,34.057049,1.0,0.0,tezos,2025-09-29,uniform
tezos_weights.csv,247,0.1,98,0.3,30.810049,0.9633935,0.0,tezos,2025-09-29,uniform
tezos_weights.csv,247,0.2,98,0.3,27.563048,0.7297903,0.0,tezos,2025-09-29,uniform
tezos_weights.csv,247,0.3,98,0.3,24.316048,0.384457,0.0,tezos,2025-09-29,uniform
tezos_weights.csv,247,0.0,98,0.33,34.057049,1.0,0.0,tezos,2025-09-29,uniform
tezos_weights.csv,247,0.1,98,0.33,30.810049,0.9633935,0.0,tezos,2025-09-29,uniform
tezos_weights.csv,247,0.2,98,0.33,27.563048,0.7297903,0.0,tezos,2025-09-29,uniform
tezos_weights.csv,247,0.3,98,0.33,24.316048,0.384457,0.0,tezos,2025-09-29,uniform
avalanche_weights.csv,917,0.0,366,0.2,74.721249,4.670587e-05,0.0,avalanche,2025-09-30,uniform
avalanche_weights.csv,917,0.1,366,0.2,67.807902,5.372616e-07,0.0,avalanche,2025-09-30,uniform
avalanche_weights.csv,917,0.2,366,0.2,60.894556,1.328759e-09,0.0,avalanche,2025-09-30,uniform
avalanche_weights.csv,917,0.3,366,0.2,53.98121,3.914466e-13,0.0,avalanche,2025-09-30,uniform
avalanche_weights.csv,917,0.0,366,0.25,94.902704,0.0758495,0.0,avalanche,2025-09-30,uniform
avalanche_weights.csv,917,0.1,366,0.25,86.170776,0.006972027,0.0,avalanche,2025-09-30,uniform
avalanche_weights.csv,917,0.2,366,0.25,77.438848,0.0001940542,0.0,avalanche,2025-09-30,uniform
avalanche_weights.csv,917,0.3,366,0.25,68.70692,1.037113e-06,0.0,avalanche,2025-09-30,uniform
avalanche_weights.csv,917,0.0,366,0.3,113.272762,0.7992084,0.0,avalanche,2025-09-30,uniform
avalanche_weights.csv,917,0.1,366,0.3,102.903392,0.3068784,0.0,avalanche,2025-09-30,uniform
avalanche_weights.csv,917,0.2,366,0.3,92.534022,0.04382038,0.0,avalanche,2025-09-30,uniform
avalanche_weights.csv,917,0.3,366,0.3,82.164652,0.001600077,0.0,avalanche,2025-09-30,uniform
avalanche_weights.csv,917,0.0,366,0.33,123.098256,1.0,0.0,avalanche,2025-09-30,uniform
avalanche_weights.csv,917,0.1,366,0.33,111.866075,0.7363792,0.0,avalanche,2025-09-30,uniform
avalanche_weights.csv,917,0.2,366,0.33,100.633894,0.2204429,0.0,avalanche,2025-09-30,uniform
avalanche_weights.csv,917,0.3,366,0.33,89.401713,0.01902364,0.0,avalanche,2025-09-30,uniform
celestia_weights.csv,100,0.0,40,0.2,9.245679,0.5474935,0.0,celestia,2025-09-30,uniform
celestia_weights.csv,100,0.1,40,0.2,8.521111,0.4041833,0.0,celestia,2025-09-30,uniform
celestia_weights.csv,100,0.2,40,0.2,7.796543,0.2696397,0.0,celestia,2025-09-30,uniform
celestia_weights.csv,100,0.3,40,0.2,7.071975,0.1575699,0.0,celestia,2025-09-30,uniform
celestia_weights.csv,100,0.0,40,0.25,10.673204,0.8017179,0.0,celestia,2025-09-30,uniform
celestia_weights.csv,100,0.1,40,0.25,9.845884,0.6624859,0.0,celestia,2025-09-30,uniform
celestia_weights.csv,100,0.2,40,0.25,9.018563,0.5025259,0.0,celestia,2025-09-30,uniform
celestia_weights.csv,100,0.3,40,0.25,8.191243,0.3409599,0.0,celestia,2025-09-30,uniform
celestia_weights.csv,100,0.0,40,0.3,13.129679,0.9989476,0.0,celestia,2025-09-30,uniform
celestia_weights.csv,100,0.1,40,0.3,12.136711,0.9614362,0.0,celestia,2025-09-30,uniform
celestia_weights.csv,100,0.2,40,0.3,11.143743,0.8664005,0.0,celestia,2025-09-30,uniform
celestia_weights.csv,100,0.3,40,0.3,10.150775,0.7170515,0.0,celestia,2025-09-30,uniform
celestia_weights.csv,100,0.0,40,0.33,13.958103,1.0,0.0,celestia,2025-09-30,uniform
celestia_weights.csv,100,0.1,40,0.33,12.922292,0.9956513,0.0,celestia,2025-09-30,uniform
celestia_weights.csv,100,0.2,40,0.33,11.886482,0.9429852,0.0,celestia,2025-09-30,uniform
celestia_weights.csv,100,0.3,40,0.33,10.850672,0.8274998,0.0,celestia,2025-09-30,uniform
cosmoshub_weights.csv,200,0.0,80,0.2,19.737338,0.4444536,0.0,cosmoshub,2025-09-30,uniform
cosmoshub_weights.csv,200,0.1,80,0.2,17.883605,0.2374361,0.0,cosmoshub,2025-09-30,uniform
cosmoshub_weights.csv,200,0.2,80,0.2,16.029871,0.09511004,0.0,cosmoshub,2025-09-30,uniform
cosmoshub_weights.csv,200,0.3,80,0.2,14.176137,0.025516,0.0,cosmoshub,2025-09-30,uniform
cosmoshub_weights.csv,200,0.0,80,0.25,23.086463,0.8310459,0.0,cosmoshub,2025-09-30,uniform
cosmoshub_weights.csv,200,0.1,80,0.25,20.937817,0.593039,0.0,cosmoshub,2025-09-30,uniform
cosmoshub_weights.csv,200,0.2,80,0.25,18.789171,0.3325719,0.0,cosmoshub,2025-09-30,uniform
cosmoshub_weights.csv,200,0.3,80,0.25,16.640524,0.1335033,0.0,cosmoshub,2025-09-30,uniform
cosmoshub_weights.csv,200,0.0,80,0.3,26.075875,0.9955482,0.0,cosmoshub,2025-09-30,uniform
cosmoshub_weights.csv,200,0.1,80,0.3,23.668288,0.8810729,0.0,cosmoshub,2025-09-30,uniform
cosmoshub_weights.csv,200,0.2,80,0.3,21.2607,0.6324258,0.0,cosmoshub,2025-09-30,uniform
cosmoshub_weights.csv,200,0.3,80,0.3,18.853113,0.3397905,0.0,cosmoshub,2025-09-30,uniform
cosmoshub_weights.csv,200,0.0,80,0.33,28.626853,1.0,0.0,cosmoshub,2025-09-30,uniform
cosmoshub_weights.csv,200,0.1,80,0.33,26.004167,0.9943897,0.0,cosmoshub,2025-09-30,uniform
cosmoshub_weights.csv,200,0.2,80,0.33,23.381482,0.8573919,0.0,cosmoshub,2025-09-30,uniform
cosmoshub_weights.csv,200,0.3,80,0.33,20.758797,0.570951,0.0,cosmoshub,2025-09-30,uniform
injective_weights.csv,50,0.0,20,0.2,4.442034,0.6897847,0.0,injective,2025-09-30,uniform
injective_weights.csv,50,0.1,20,0.2,4.11783,0.5910296,0.0,injective,2025-09-30,uniform
injective_weights.csv,50,0.2,20,0.2,3.793627,0.4841876,0.0,injective,2025-09-30,uniform
injective_weights.csv,50,0.3,20,0.2,3.469424,0.3745094,0.0,injective,2025-09-30,uniform
injective_weights.csv,50,0.0,20,0.25,5.639883,0.9395904,0.0,injective,2025-09-30,uniform
injective_weights.csv,50,0.1,20,0.25,5.235895,0.8778098,0.0,injective,2025-09-30,uniform
injective_weights.csv,50,0.2,20,0.25,4.831906,0.7927635,0.0,injective,2025-09-30,uniform
injective_weights.csv,50,0.3,20,0.25,4.427918,0.6857085,0.0,injective,2025-09-30,uniform
injective_weights.csv,50,0.0,20,0.3,6.731233,1.0,0.0,injective,2025-09-30,uniform
injective_weights.csv,50,0.1,20,0.3,6.258109,0.9911486,0.0,injective,2025-09-30,uniform
injective_weights.csv,50,0.2,20,0.3,5.784986,0.9561965,0.0,injective,2025-09-30,uniform
injective_weights.csv,50,0.3,20,0.3,5.311863,0.8912039,0.0,injective,2025-09-30,uniform
injective_weights.csv,50,0.0,20,0.33,6.731233,1.0,0.0,injective,2025-09-30,uniform
injective_weights.csv,50,0.1,20,0.33,6.258109,0.9911486,0.0,injective,2025-09-30,uniform
injective_weights.csv,50,0.2,20,0.33,5.784986,0.9561965,0.0,injective,2025-09-30,uniform
injective_weights.csv,50,0.3,20,0.33,5.311863,0.8912039,0.0,injective,2025-09-30,uniform
near_weights.csv,299,0.0,119,0.2,25.159799,0.06153387,0.0,near,2025-09-30,uniform
near_weights.csv,299,0.1,119,0.2,22.842816,0.01607831,0.0,near,2025-09-30,uniform
near_weights.csv,299,0.2,119,0.2,20.525833,0.002606458,0.0,near,2025-09-30,uniform
near_weights.csv,299,0.3,119,0.2,18.208849,0.0002184768,0.0,near,2025-09-30,uniform
near_weights.csv,299,0.0,119,0.25,32.845579,0.6236402,0.0,near,2025-09-30,uniform
near_weights.csv,299,0.1,119,0.25,29.839616,0.340011,0.0,near,2025-09-30,uniform
near_weights.csv,299,0.2,119,0.25,26.833654,0.129281,0.0,near,2025-09-30,uniform
near_weights.csv,299,0.3,119,0.25,23.827691,0.02991049,0.0,near,2025-09-30,uniform
near_weights.csv,299,0.0,119,0.3,36.51794,0.9134755,0.0,near,2025-09-30,uniform
near_weights.csv,299,0.1,119,0.3,33.18454,0.6556923,0.0,near,2025-09-30,uniform
near_weights.csv,299,0.2,119,0.3,29.851141,0.3410135,0.0,near,2025-09-30,uniform
near_weights.csv,299,0.3,119,0.3,26.517742,0.1137997,0.0,near,2025-09-30,uniform
near_weights.csv,299,0.0,119,0.33,39.67837,1.0,0.0,near,2025-09-30,uniform
near_weights.csv,299,0.1,119,0.33,36.068727,0.8872449,0.0,near,2025-09-30,uniform
near_weights.csv,299,0.2,119,0.33,32.459084,0.5865576,0.0,near,2025-09-30,uniform
near_weights.csv,299,0.3,119,0.33,28.849441,0.2587252,0.0,near,2025-09-30,uniform
osmosis_weights.csv,100,0.0,40,0.2,8.071515,0.3187358,0.0,osmosis,2025-09-30,uniform
osmosis_weights.csv,100,0.1,40,0.2,7.464364,0.2147697,0.0,osmosis,2025-09-30,uniform
osmosis_weights.csv,100,0.2,40,0.2,6.857212,0.1301931,0.0,osmosis,2025-09-30,uniform
osmosis_weights.csv,100,0.3,40,0.2,6.250061,0.06884799,0.0,osmosis,2025-09-30,uniform
osmosis_weights.csv,100,0.0,40,0.25,10.142396,0.7155974,0.0,osmosis,2025-09-30,uniform
osmosis_weights.csv,100,0.1,40,0.25,9.408156,0.579335,0.0,osmosis,2025-09-30,uniform
osmosis_weights.csv,100,0.2,40,0.25,8.673917,0.4341747,0.0,osmosis,2025-09-30,uniform
osmosis_weights.csv,100,0.3,40,0.25,7.939677,0.29483,0.0,osmosis,2025-09-30,uniform
osmosis_weights.csv,100,0.0,40,0.3,12.087807,0.9581225,0.0,osmosis,2025-09-30,uniform
osmosis_weights.csv,100,0.1,40,0.3,11.239026,0.8780198,0.0,osmosis,2025-09-30,uniform
osmosis_weights.csv,100,0.2,40,0.3,10.390245,0.7573867,0.0,osmosis,2025-09-30,uniform
osmosis_weights.csv,100,0.3,40,0.3,9.541465,0.6051323,0.0,osmosis,2025-09-30,uniform
osmosis_weights.csv,100,0.0,40,0.33,13.903119,1.0,0.0,osmosis,2025-09-30,uniform
osmosis_weights.csv,100,0.1,40,0.33,12.952807,0.9962806,0.0,osmosis,2025-09-30,uniform
osmosis_weights.csv,100,0.2,40,0.33,12.002495,0.9520023,0.0,osmosis,2025-09-30,uniform
osmosis_weights.csv,100,0.3,40,0.33,11.052183,0.8547539,0.0,osmosis,2025-09-30,uniform
sei_weights.csv,40,0.0,16,0.2,3.709016,0.7888994,0.0,sei,2025-09-30,uniform
sei_weights.csv,40,0.1,16,0.2,3.498115,0.7254686,0.0,sei,2025-09-30,uniform
sei_weights.csv,40,0.2,16,0.2,3.287213,0.654074,0.0,sei,2025-09-30,uniform
sei_weights.csv,40,0.3,16,0.2,3.076311,0.575811,0.0,sei,2025-09-30,uniform
sei_weights.csv,40,0.0,16,0.25,4.467208,0.9455616,0.0,sei,2025-09-30,uniform
sei_weights.csv,40,0.1,16,0.25,4.220487,0.9068206,0.0,sei,2025-09-30,uniform
sei_weights.csv,40,0.2,16,0.25,3.973766,0.8563706,0.0,sei,2025-09-30,uniform
sei_weights.csv,40,0.3,16,0.25,3.727046,0.7939299,0.0,sei,2025-09-30,uniform
sei_weights.csv,40,0.0,16,0.3,5.145077,0.9977066,0.1008,sei,2025-09-30,uniform
sei_weights.csv,40,0.1,16,0.3,4.870569,0.9854508,0.07698,sei,2025-09-30,uniform
sei_weights.csv,40,0.2,16,0.3,4.596061,0.9613441,0.05704,sei,2025-09-30,uniform
sei_weights.csv,40,0.3,16,0.3,4.321554,0.9240763,0.04219,sei,2025-09-30,uniform
sei_weights.csv,40,0.0,16,0.33,5.771326,1.0,0.27987,sei,2025-09-30,uniform
sei_weights.csv,40,0.1,16,0.33,5.474193,1.0,0.22879,sei,2025-09-30,uniform
sei_weights.csv,40,0.2,16,0.33,5.17706,0.9984288,0.17792,sei,2025-09-30,uniform
sei_weights.csv,40,0.3,16,0.33,4.879928,0.9860558,0.14111,sei,2025-09-30,uniform
solana_weights.csv,957,0.0,382,0.2,81.791081,0.0002132973,0.0,solana,2025-09-30,uniform
solana_weights.csv,957,0.1,382,0.2,73.971221,2.674803e-06,0.0,solana,2025-09-30,uniform
solana_weights.csv,957,0.2,382,0.2,66.15136,6.432102e-09,0.0,solana,2025-09-30,uniform
solana_weights.csv,957,0.3,382,0.2,58.3315,1.526543e-12,0.0,solana,2025-09-30,uniform
solana_weights.csv,957,0.0,382,0.25,97.025847,0.04260998,0.0,solana,2025-09-30,uniform
solana_weights.csv,957,0.1,382,0.25,87.802259,0.00265139,0.0,solana,2025-09-30,uniform
solana_weights.csv,957,0.2,382,0.25,78.578672,4.176778e-05,0.0,solana,2025-09-30,uniform
solana_weights.csv,957,0.3,382,0.25,69.355084,9.629196e-08,0.0,solana,2025-09-30,uniform
solana_weights.csv,957,0.0,382,0.3,117.047532,0.739859,0.0,solana,2025-09-30,uniform
solana_weights.csv,957,0.1,382,0.3,106.021357,0.2397844,0.0,solana,2025-09-30,uniform
solana_weights.csv,957,0.2,382,0.3,94.995183,0.02548908,0.0,solana,2025-09-30,uniform
solana_weights.csv,957,0.3,382,0.3,83.969009,0.0005728336,0.0,solana,2025-09-30,uniform
solana_weights.csv,957,0.0,382,0.33,127.840713,1.0,0.0,solana,2025-09-30,uniform
solana_weights.csv,957,0.1,382,0.33,115.854969,0.6844949,0.0,solana,2025-09-30,uniform
solana_weights.csv,957,0.2,382,0.33,103.869226,0.1708702,0.0,solana,2025-09-30,uniform
solana_weights.csv,957,0.3,382,0.33,91.883483,0.01047247,0.0,solana,2025-09-30,uniform
sui_weights.csv,122,0.0,48,0.2,9.9264,0.2897497,0.0,sui,2025-09-30,uniform
sui_weights.csv,122,0.1,48,0.2,9.327203,0.2036673,0.0,sui,2025-09-30,uniform
sui_weights.csv,122,0.2,48,0.2,8.728005,0.1327051,0.0,sui,2025-09-30,uniform
sui_weights.csv,122,0.3,48,0.2,8.128808,0.07882065,0.0,sui,2025-09-30,uniform
sui_weights.csv,122,0.0,48,0.25,12.2448,0.6812145,0.0,sui,2025-09-30,uniform
sui_weights.csv,122,0.1,48,0.25,11.531795,0.5615268,0.0,sui,2025-09-30,uniform
sui_weights.csv,122,0.2,48,0.25,10.818791,0.4373121,0.0,sui,2025-09-30,uniform
sui_weights.csv,122,0.3,48,0.25,10.105786,0.3179262,0.0,sui,2025-09-30,uniform
sui_weights.csv,122,0.0,48,0.3,14.4912,0.9489828,0.00303,sui,2025-09-30,uniform
sui_weights.csv,122,0.1,48,0.3,13.671588,0.8761796,0.00159,sui,2025-09-30,uniform
sui_weights.csv,122,0.2,48,0.3,12.851976,0.7733446,0.0008,sui,2025-09-30,uniform
sui_weights.csv,122,0.3,48,0.3,12.032365,0.6465497,0.0003,sui,2025-09-30,uniform
